CAMPAÑA,PROVINCIA,MUNICIPIO,CODPARCELA,_05_Comarca,_07_Zona_homogénea,_01_Superf_cultivada_en_la_Parcela_Agrícola_ha_,_02_Pendiente_,_03_Textura_del_Suelo,_04_Secano_Regadío,_08_Utilización_de_cubierta_vegetal,_01_Variedad,_02_Clon,_04_Patrón,_06_Formas_de_Poda,_07_Marco_m_x_m_,_08_Densidad_Plantas_ha_,_09_Sistemas_de_Conducción
2018,Cádiz,Jerez de la Frontera,004-00017-16,CAMPIÑA DE CADIZ,CA/VD/03,"48,9282",,Franco-arcilloso,Secano,,Palomino Fino,,161-49 Couderc,,2.35 x 1.15,3700,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,005-00048-02,CAMPIÑA DE CADIZ,CA/VD/03,"19,9803",,Franco-arcilloso,Secano,,Palomino Fino,,161-49 Couderc,Cordón doble,2.35 x 1.15,3700,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,005-00082-03,CAMPIÑA DE CADIZ,,"29,5",9,Franco-arcillo-limoso,Secano,No,Palomino Fino,,161-49,Cordón simple,2.30 x 1.10,3636,
2018,Cádiz,Jerez de la Frontera,005-00109-01,CAMPIÑA DE CADIZ,,"13,3934",,,Secano,,Palomino Fino,,,,,,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,005-00123-03,CAMPIÑA DE CADIZ,,"61,4",9,Franco-arcillo-limoso,Secano,No,Palomino Fino,,161-49,Cordón simple,2.30 x 1.10,3636,
2018,Cádiz,Jerez de la Frontera,012-00001-13,CAMPIÑA DE CADIZ,,"47,4069",,,,,,,,,,,
2018,Cádiz,Jerez de la Frontera,097-00100-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"7,161",,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,00 X 1,30",3800,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,100-00029-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"5,264",15,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,00 X 1,30",3800,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,102-00007-44,CAMPIÑA DE CADIZ,CA/VD/03,"34,309",,Franco-arcilloso,Secano,,Palomino Fino,,161-49 Couderc,,2.35 x 1.15,3700,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,103-00001-17,CAMPIÑA DE CADIZ,CA/VD/03,"19,307",,Franco-arcilloso,Secano,,Palomino Fino,,161-49 Couderc,,2.35 x 1.15,3700,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,105-00085-11,CAMPIÑA DE CADIZ,CA/VD/03,"50,586",,Franco-arcilloso,Secano,,Palomino Fino,,161-49 Couderc,,2.35 x 1.15,3700,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,111-00010-14,CAMPIÑA DE CADIZ,,"34,014",,Arcillo-limoso,Secano,No,Palomino Fino,,140 Ruggeri,Cordón doble,"1,20 X 2,30",,
2018,Cádiz,Jerez de la Frontera,111-00017-13-00,CAMPIÑA DE CADIZ,,"87,078",,,Secano,,Palomino Fino,,,,,,
2018,Cádiz,Jerez de la Frontera,146-00002-02,CAMPIÑA DE CADIZ,CA/VD/03,"61,995",10,Arcillo-limoso,Secano,No,Palomino de Jerez,,161-49 Couderc,Cordón doble,"2,30 X 1,15",3780,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,146-00003-04,CAMPIÑA DE CADIZ,CA/VD/03,"72,42",10,Arcillo-limoso,Secano,No,Palomino de Jerez,,161-49 Couderc,Cordón doble,"2,30 X 1,20",3623,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,146-00005-08-01,CAMPIÑA DE CADIZ,CA/VD/03,"28,206",12,Arcillo-limoso,Secano,No,Palomino de Jerez,,161-49 Couderc,Cordón doble,"2,40 X1,15",3623,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,146-00005-08-02,CAMPIÑA DE CADIZ,CA/VD/03,"53,146",12,Arcillo-limoso,Secano,No,Palomino de Jerez,,161-49 Couderc,Cordón doble,"2,40 X1,15",3623,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,146-00005-08-04,CAMPIÑA DE CADIZ,CA/VD/03,"27,173",12,Arcillo-limoso,Secano,No,Palomino de Jerez,,161-49 Couderc,Cordón doble,"2,40 X1,15",3623,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,146-00005-08-05,CAMPIÑA DE CADIZ,CA/VD/03,"22,42",12,Arcillo-limoso,Secano,No,Palomino de Jerez,,161-49 Couderc,Cordón doble,"2,40 X1,15",3623,Espaldera vertical
2018,Cádiz,Jerez de la Frontera,160-00006-11,CAMPIÑA DE CADIZ,CA/VD/03,"44,535",,Arcillo-limoso,Secano,No,Palomino de Jerez,,161-49 Couderc,Cordón doble,"2,30 X 1,20",3623,Espaldera vertical
2018,Cádiz,Trebujena,006-00068-02-00,CAMPIÑA DE CADIZ,CA/VD/04,"7,45",6,,Secano,No,Palomino Fino,,,,,,Espaldera vertical
2018,Cádiz,Trebujena,011-00128-00-00,CAMPIÑA DE CADIZ,CA/VD/04,"3,52",11,Franco-Limoso,Secano,No,Palomino Fino,,,,,,Espaldera vertical
2018,Córdoba,Aguilar,020-00031-01,CAMPIÑA ALTA,,0,,Arcillo-arenoso,Secano,No,Pedro Ximenez,,,Cabeza,2 X 2,2500,Sin  apoyos
2018,Córdoba,Aguilar,029-00015-01,CAMPIÑA ALTA,,0,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2018,Córdoba,Aguilar,031-00281-01,CAMPIÑA ALTA,,0,,Arcillo.limoso,Secano,No,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2018,Córdoba,Aguilar,034-00042-01,CAMPIÑA ALTA,,"10,16",7,Franco-arcilloso,,No,Pedro Ximenez,,,,,,
2018,Córdoba,Aguilar,062-00024-02,CAMPIÑA ALTA,,0,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2018,Córdoba,Aguilar,063-00045-03,CAMPIÑA ALTA,,0,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2018,Córdoba,Aguilar,ECB AGUIL,CAMPIÑA ALTA,SIN DEFINIR,1.24,0.,SIN DEFINIR,Secano,NO,Pedro Ximenez,,SIN DEFINIR,,,0.00,
2018,Córdoba,Montilla,00000000,CAMPIÑA ALTA - III,,0,,,Regadio,,MONTEPILA,,,Cordón doble,,,Espaldera vertical
2018,Córdoba,Montilla,003-00070-01,CAMPIÑA ALTA - III,,0,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,
2018,Córdoba,Montilla,014-00207-05,CAMPIÑA ALTA - III,,0,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,
2018,Córdoba,Montilla,018-00017-02,CAMPIÑA ALTA - III,,0,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2018,Córdoba,Montilla,021-00017-08,CAMPIÑA ALTA - III,,0,,Arcillo-arenoso,Secano,No,Pedro Ximenez,,110 Richter,Vaso o redondo,,,
2018,Córdoba,Montilla,021-00036-02,CAMPIÑA ALTA - III,,0,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2018,Córdoba,Montilla,023-00087-05,CAMPIÑA ALTA - III,,0,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2018,Córdoba,Montilla,024-00098-10,CAMPIÑA ALTA - III,,0,,,Regadío,,Pedro Ximenez,,,,,,
2018,Córdoba,Montilla,031-00005-01,CAMPIÑA ALTA - III,,0,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2018,Córdoba,Montilla,038-00056-11-01,CAMPIÑA ALTA - III,,0,,,,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2018,Córdoba,Montilla,ECB MON-1,CAMPIÑA ALTA - III,SIN DEFINIR,19.29,0.,SIN DEFINIR,Secano,NO,Pedro Ximenez,,SIN DEFINIR,,,0.00,
2018,Córdoba,Montilla,ECB MON-2,CAMPIÑA ALTA - III,SIN DEFINIR,17.90,0.,SIN DEFINIR,Secano,NO,Pedro Ximenez,,SIN DEFINIR,,,0.00,
2018,Córdoba,Montilla,ECB MON-3,CAMPIÑA ALTA - III,SIN DEFINIR,12.89,0.,SIN DEFINIR,Secano,NO,Pedro Ximenez,,SIN DEFINIR,,,0.00,
2018,Córdoba,Montilla,ECB SIERR,CAMPIÑA ALTA - III,SIN DEFINIR,"7,77",0.,SIN DEFINIR,Secano,NO,Pedro Ximenez,,SIN DEFINIR,,,0.00,
2018,Córdoba,Monturque,010-00043-00-00,CAMPIÑA ALTA,,1,0,,Secano,No,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2018,Córdoba,Moriles,001-00010-02,CAMPIÑA ALTA,,0,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2018,Córdoba,Moriles,004-00004-04,CAMPIÑA ALTA,,0,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2018,Córdoba,Puente Genil,007-00158-01,CAMPIÑA ALTA - II,,"1,43",0,Arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cabeza,"1,8 X 1.8",2700,Sin  apoyos
2018,Córdoba,Puente Genil,022-00141-01,CAMPIÑA ALTA - II,,0,,,Regadio,,Tempranillo,,,Cordón doble,,,Espaldera vertical
2018,Córdoba,Santaella,008-00033-01-00,CAMPIÑA BAJA,,"30,75",,,Regadío,,Pedro Ximenez,,,,,,
2018,Córdoba,Santaella,ECB SANT,CAMPIÑA BAJA,SIN DEFINIR,0.58,0.,SIN DEFINIR,Secano,NO,Pedro Ximenez,,SIN DEFINIR,,,0.00,
2018,Huelva,Almonte,012-00085-01,CONDADO LITORAL,,0,0,,,No,Zalema,,,,,,
2018,Huelva,Almonte,023-00091-01,CONDADO LITORAL,,0,,,,,Zalema,,,,,,
2018,Huelva,Almonte,038-00145-02,CONDADO LITORAL,HU/VD/02,"0,957",2,,,No,Zalema,,110 Richter,,"1,5 x 1,5",2500,
2018,Huelva,Almonte,038-00145-03,CONDADO LITORAL,HU/VD/02,"0,957",2,,,No,Zalema,,110 Richter,,"1,5 x 1,5",2500,
2018,Huelva,Rociana del Condado,002-00027-02,CONDADO CAMPIÑA,HU/VD/02,"1,85",4,Arcillo-arenoso,Secano,No,Zalema,,110 Richter,Espaldera,"3 x 1,5",2222,
2018,Huelva,Rociana del Condado,005-00312-01,CONDADO CAMPIÑA,HU/VD/02,"2,908",2,,,No,Zalema,,110 Richter,,1.50 X 1.50,2250,
2018,Huelva,Rociana del Condado,007-00929-01,CONDADO CAMPIÑA,,0,,,,,Zalema,,,,,,
2018,Huelva,Trigueros,016-00088-01,CONDADO CAMPIÑA,,0,,,,,,,,,,,
2018,Málaga,Almachar,001-00220-02-01,VELEZ-MALAGA,,"0,19",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2018,Málaga,Almachar,005-00455-01-01,VELEZ-MALAGA,,"0,27",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2018,Málaga,Almachar,005-00715-01-01,VELEZ-MALAGA,,"1,2",,,Secano,Si,Moscatel de Alejandría,,,,,,Cabeza o vaso
2018,Málaga,Almachar,005-00715-01-02,VELEZ-MALAGA,,"1,1",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2018,Málaga,Borge (El),003-00171-01-01,VELEZ-MALAGA,,"1,29",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2018,Málaga,Borge (El),005-00196-01-01,VELEZ-MALAGA,,"0,17",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2018,Málaga,Borge (El),005-00399-03-01,VELEZ-MALAGA,,"0,16",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2018,Málaga,Borge (El),007-00045-02-01,VELEZ-MALAGA,,"0,42",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2018,Málaga,Mollina,047-00002-03-01,NORTE O ANTEQUERA,,"1,66",0,,Secano,No,Pedro Ximenez,,,,,,Espaldera vertical
2019,Córdoba,Aguilar,052-00009-01,CAMPIÑA ALTA,,,,,,,,,,,,,
2019,Córdoba,Montilla,003-00033-10,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,016-00194-10,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,019-00176-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,020-00057-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,021-00017-01,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,022-00041-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,023-00029-02,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,024-00061-04,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,033-00128-04,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Montilla,033-00141-02,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2019,Córdoba,Moriles,003-00007-04,CAMPIÑA ALTA,,,,,,,,,,,,,
2019,Córdoba,Puente Genil,008-00021-01,CAMPIÑA ALTA - II,,,,,,,,,,,,,
2019,Córdoba,Puente Genil,019-00036-07,CAMPIÑA ALTA - II,,,,,,,,,,,,,
2019,Córdoba,Santaella,008-00040-01,CAMPIÑA BAJA,,,,,,,,,,,,,
2019,Córdoba,Santaella,008-00064-01,CAMPIÑA BAJA,,,,,,,,,,,,,
2019,Huelva,Almonte,012-00085-01,CONDADO LITORAL,,,0,,,No,Zalema,,,,,,
2019,Huelva,Almonte,023-00091-01,CONDADO LITORAL,,,,,,,Zalema,,,,,,
2019,Huelva,Almonte,038-00145-03,CONDADO LITORAL,HU/VD/02,"0,957",2,,,No,Zalema,,110 Richter,,"1,5 x 1,5",2500,
2019,Huelva,Rociana del Condado,002-00027-02,CONDADO CAMPIÑA,HU/VD/02,"1,85",4,Arcillo-arenoso,Secano,No,Zalema,,110 Richter,Espaldera,"3 x 1,5",2222,
2019,Huelva,Rociana del Condado,005-00312-01,CONDADO CAMPIÑA,HU/VD/02,"2,908",2,,,No,Zalema,,110 Richter,,1.50 X 1.50,2250,
2019,Huelva,Rociana del Condado,007-00929-01,CONDADO CAMPIÑA,,,,,,,Zalema,,,,,,
2019,Huelva,Trigueros,016-00088-01,CONDADO CAMPIÑA,,,,,,,,,,,,,
2019,Málaga,Almachar,001-00220-02-01,VELEZ-MALAGA,,"0,19",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2019,Málaga,Almachar,005-00455-01-01,VELEZ-MALAGA,,"0,27",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2019,Málaga,Almachar,005-00715-01-01,VELEZ-MALAGA,,"1,2",,,Secano,Si,Moscatel de Alejandría01,,,,,,Cabeza o vaso
2019,Málaga,Almachar,005-00715-01-02,VELEZ-MALAGA,,"1,1",,,Secano,,Moscatel de Alejandría02,,,,,,Cabeza o vaso
2019,Málaga,Borge (El),003-00171-01-01,VELEZ-MALAGA,,"1,29",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2019,Málaga,Borge (El),005-00196-01-01,VELEZ-MALAGA,,"0,17",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2019,Málaga,Borge (El),005-00399-03-01,VELEZ-MALAGA,,"0,16",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2019,Málaga,Borge (El),007-00045-02-01,VELEZ-MALAGA,,"0,42",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2019,Málaga,Mollina,047-00002-03-01,NORTE O ANTEQUERA,,"1,66",0,,Secano,No,Pedro Ximenez,,,,,,Espaldera vertical
2020,Córdoba,Aguilar,052-00009-01,CAMPIÑA ALTA,,,,,,,,,,,,,
2020,Córdoba,Montilla,003-00033-10,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,016-00194-10,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,019-00176-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,020-00057-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,021-00017-01,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,022-00041-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,023-00029-02,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,024-00061-04,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,033-00128-04,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Montilla,033-00141-02,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2020,Córdoba,Moriles,003-00007-04,CAMPIÑA ALTA,,,,,,,,,,,,,
2020,Córdoba,Puente Genil,008-00021-01,CAMPIÑA ALTA - II,,,,,,,,,,,,,
2020,Córdoba,Puente Genil,019-00036-07,CAMPIÑA ALTA - II,,,,,,,,,,,,,
2020,Córdoba,Santaella,008-00040-01,CAMPIÑA BAJA,,,,,,,,,,,,,
2020,Córdoba,Santaella,008-00064-01,CAMPIÑA BAJA,,,,,,,,,,,,,
2020,Huelva,Almonte,012-00085-01,CONDADO LITORAL,,,0,,,No,Zalema,,,,,,
2020,Huelva,Almonte,023-00091-01,CONDADO LITORAL,,,,,,,Zalema,,,,,,
2020,Huelva,Almonte,038-00145-03,CONDADO LITORAL,HU/VD/02,"0,957",2,,,No,Zalema,,110 Richter,,"1,5 x 1,5",2500,
2020,Huelva,Rociana del Condado,002-00027-02,CONDADO CAMPIÑA,HU/VD/02,"1,85",4,Arcillo-arenoso,Secano,No,Zalema,,110 Richter,Espaldera,"3 x 1,5",2222,
2020,Huelva,Rociana del Condado,005-00312-01,CONDADO CAMPIÑA,HU/VD/02,"2,908",2,,,No,Zalema,,110 Richter,,1.50 X 1.50,2250,
2020,Huelva,Rociana del Condado,007-00929-01,CONDADO CAMPIÑA,,,,,,,Zalema,,,,,,
2020,Huelva,Trigueros,016-00088-01,CONDADO CAMPIÑA,,,,,,,,,,,,,
2020,Málaga,Almachar,001-00220-02-01,VELEZ-MALAGA,,"0,19",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2020,Málaga,Almachar,005-00455-01-01,VELEZ-MALAGA,,"0,27",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2020,Málaga,Almachar,005-00715-01-01,VELEZ-MALAGA,,"1,2",,,Secano,Si,Moscatel de Alejandría,,,,,,Cabeza o vaso
2020,Málaga,Almachar,005-00715-01-02,VELEZ-MALAGA,,"1,1",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2020,Málaga,Borge (El),003-00171-01-01,VELEZ-MALAGA,,"1,29",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2020,Málaga,Borge (El),005-00196-01-01,VELEZ-MALAGA,,"0,17",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2020,Málaga,Borge (El),005-00399-03-01,VELEZ-MALAGA,,"0,16",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2020,Málaga,Borge (El),007-00045-02-01,VELEZ-MALAGA,,"0,42",,,Secano,,Moscatel de Alejandría,,,,,,Cabeza o vaso
2020,Málaga,Mollina,047-00002-03-01,NORTE O ANTEQUERA,,"1,66",0,,Secano,No,Pedro Ximenez,,,,,,Espaldera vertical
2021,Córdoba,Aguilar,052-00009-01,CAMPIÑA ALTA,,,,,,,,,,,,,
2021,Córdoba,Montilla,016-00194-10,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Montilla,019-00176-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Montilla,020-00057-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Montilla,021-00017-01,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Montilla,022-00041-03,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Montilla,023-00029-02,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Montilla,024-00061-04,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Montilla,033-00128-04,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Montilla,033-00141-02,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2021,Córdoba,Moriles,003-00007-04,CAMPIÑA ALTA,,,,,,,,,,,,,
2021,Córdoba,Puente Genil,008-00021-01,CAMPIÑA ALTA - II,,,,,,,,,,,,,
2021,Córdoba,Puente Genil,019-00036-07,CAMPIÑA ALTA - II,,,,,,,,,,,,,
2021,Córdoba,Santaella,008-00040-01,CAMPIÑA BAJA,,,,,,,,,,,,,
2021,Córdoba,Santaella,008-00064-01,CAMPIÑA BAJA,,,,,,,,,,,,,
2021,Huelva,Almonte,012-00085-01,CONDADO LITORAL,,,0,,,No,Zalema,,,,,,
2021,Huelva,Almonte,023-00091-01,CONDADO LITORAL,,,,,,,Zalema,,,,,,
2021,Huelva,Almonte,038-00145-03,CONDADO LITORAL,HU/VD/02,"0,957",2,,,No,Zalema,,110 Richter,,"1,5 x 1,5",2500,
2021,Huelva,Rociana del Condado,002-00027-02,CONDADO CAMPIÑA,HU/VD/02,"1,85",4,Arcillo-arenoso,Secano,No,Zalema,,110 Richter,Espaldera,"3 x 1,5",2222,
2021,Huelva,Rociana del Condado,005-00312-01,CONDADO CAMPIÑA,HU/VD/02,"2,908",2,,,No,Zalema,,110 Richter,,1.50 X 1.50,2250,
2021,Huelva,Rociana del Condado,007-00929-01,CONDADO CAMPIÑA,,,,,,,Zalema,,,,,,
2021,Huelva,Trigueros,016-00088-01,CONDADO CAMPIÑA,,,,,,,,,,,,,
2021,Jaén,Bailen,012-00003-01,CAMPIÑA DEL NORTE - II,,7336,,,Secano,No,,,,,,,
2021,Jaén,Frailes,001-00156-01,SIERRA SUR,,4451,,,Secano,No,,,,,,,
2021,Jaén,Torreperogil,024-00346-02,LA LOMA,,5801,5,,Secano,No,,,,,,,
2021,Málaga,Almachar,001-00220-02-01,VELEZ-MALAGA,EC 4N,"0,19",,,Secano,,Moscatel de Alejandría,,,Vaso,"1,80 x 1,80",,Cabeza o vaso
2021,Málaga,Almachar,005-00455-01-01,VELEZ-MALAGA,EC 2N,"0,27",,,Secano,,Moscatel de Alejandría,,,Vaso,"1,80 x 1,80",,Cabeza o vaso
2021,Málaga,Almachar,005-00715-01-02,VELEZ-MALAGA,EC 1N,"1,1",,,Secano,,Moscatel de Alejandría,,,Vaso,"1,80 x 1,80",,Cabeza o vaso
