cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
HU004,2020-07-12 00:00:00,37.420,28.8279,20.45,69.080,46.6613,23.060,1.24974,0.000,18.910,4.04096,0.000,62,154,700,522,3.29167
HU004,2020-07-13 00:00:00,36.390,27.5917,20.98,97.000,61.235,31.680,1.23452,0.000,18.450,4.62379,0.000,11,263,792,366,3
HU004,2020-07-14 00:00:00,36.420,27.8692,19.8,94.000,55.2467,23.590,1.23804,0.000,23.280,4.6085,0.000,112,141,767,413,3.125
HU004,2020-07-15 00:00:00,39.010,29.0071,20.47,79.030,47.9,21.010,1.21647,0.000,16.790,3.15496,0.000,365,274,335,465,2.75
HU004,2020-07-16 00:00:00,40.720,30.6204,23.34,72.130,40.8612,15.640,1.23611,0.000,16.090,4.74113,0.000,502,203,233,454,2.41667
HU004,2020-07-17 00:00:00,39.810,29.9504,21.42,71.850,44.6271,15.410,1.22139,0.000,21.410,4.05833,0.000,207,262,460,507,2.95833
HU004,2020-07-18 00:00:00,34.020,27.8504,21.93,80.300,56.1892,35.470,1.20939,0.000,17.150,4.77287,0.000,2,11,884,539,3.29167
HU004,2020-07-19 00:00:00,35.470,27.7733,21.18,100.000,63.2146,32.820,1.22021,0.000,17.780,3.75117,0.000,75,236,794,335,2.95833
HU004,2020-07-20 00:00:00,41.870,30.3212,19.8,91.900,47.9846,15.320,1.17456,0.000,15.660,3.23783,0.000,337,529,288,280,2.41667
HU004,2020-07-21 00:00:00,30.560,26.4,22.12,87.500,66.8975,55.570,1.05139,0.000,19.860,4.98975,0.000,31,257,934,218,2.95833
HU004,2020-07-22 00:00:00,33.480,26.2063,20.03,94.600,68.48,41.020,1.17756,0.000,19.020,3.73608,0.000,84,78,781,500,3.33333
HU004,2020-07-23 00:00:00,38.100,28.9217,19.4,97.900,55.6025,24.480,1.18209,0.000,21.730,4.23112,0.000,190,270,606,372,2.75
HU004,2020-07-24 00:00:00,39.250,31.1663,22.27,62.900,35.5833,14.970,1.22153,0.000,20.890,4.48787,0.000,30,71,477,863,3.54167
HU004,2020-07-25 00:00:00,38.140,30.3238,20.78,51.990,33.6704,20.800,1.22093,0.000,19.160,3.75254,0.000,151,212,541,537,3.04167
HU004,2020-07-26 00:00:00,41.230,30.8304,20.41,58.370,36.3354,15.750,1.19146,0.000,19.470,3.49158,0.000,195,312,629,307,2.75
HU004,2020-07-27 00:00:00,34.050,27.88,22.94,92.400,59.2533,33.260,1.17851,0.000,21.490,4.85479,0.000,7,246,870,312,3.04167
HU004,2020-07-28 00:00:00,38.540,27.6483,19.74,94.700,57.5921,17.150,1.22613,0.000,20.220,3.67783,0.000,112,55,546,723,3.45833
HU004,2020-07-29 00:00:00,36.890,27.5704,17.74,84.900,56.6071,29.170,1.19905,0.000,21.630,3.8355,0.000,201,440,465,334,2.70833
HU004,2020-07-30 00:00:00,35.610,28.1225,21.66,90.300,65.6208,44.240,1.19905,0.000,19.440,4.03396,0.000,93,198,732,415,3.04167
HU004,2020-07-31 00:00:00,37.430,27.85,19.02,97.300,65.5917,34.520,1.0554,0.000,15.950,2.837,0.000,113,195,542,587,3.25
HU004,2020-08-01 00:00:00,43.500,30.7646,20,94.600,45.5873,6.213,1.11142,0.000,22.260,3.42833,0.000,214,194,309,723,3.20833
HU004,2020-08-02 00:00:00,38.520,29.0837,21.59,66.510,38.0542,11.290,1.19019,0.000,21.490,5.21225,0.000,41,22,543,826,3.54167
HU004,2020-08-03 00:00:00,37.100,28.0483,19.84,53.760,36.4242,18.350,1.11532,0.000,18.590,5.11804,0.000,79,63,222,1075,3.875
HU004,2020-08-04 00:00:00,34.220,27.3925,20.04,89.300,56.5708,35.790,1.1582,0.000,16.970,4.29129,0.000,165,322,506,448,2.875
HU004,2020-08-05 00:00:00,38.980,29.2642,21.59,71.900,50.9404,20.960,1.16173,0.000,17.960,3.03863,0.000,182,344,384,527,3
HU004,2020-08-06 00:00:00,38.610,28.8975,20.27,79.680,55.06,23.280,1.1199,0.000,17.850,3.84233,0.000,246,343,407,446,2.875
HU004,2020-08-07 00:00:00,33.510,27.2717,21.52,93.600,64.2979,40.550,1.14159,0.000,17.530,4.00371,0.000,34,199,605,601,3.375
HU004,2020-08-08 00:00:00,37.160,28.8592,21.25,91.000,55.3338,28.830,1.1038,0.000,15.310,2.94346,0.000,115,130,509,689,3.5
HU004,2020-08-09 00:00:00,36.730,28.0675,19.8,76.090,54.0242,32.580,1.09784,0.000,16.620,3.12442,0.000,123,273,671,371,3
HU004,2020-08-10 00:00:00,34.700,26.8475,20.88,93.400,62.5442,32.850,1.07434,0.000,16.300,3.62792,0.000,158,673,451,156,2.29167
HU004,2020-08-11 00:00:00,32.780,24.8679,17.67,90.800,63.7875,35.260,1.13427,0.000,22.610,4.1905,0.000,237,254,703,249,2.66667
HU004,2020-08-12 00:00:00,29.210,22.3704,16.39,96.100,72.3425,47.560,0.952682,0.000,19.440,4.20642,0.000,45,142,648,601,3.20833
HU004,2020-08-13 00:00:00,33.310,23.9342,16.66,95.500,69.7837,34.130,1.13575,0.000,20.460,3.54196,0.000,241,248,578,374,2.79167
HU004,2020-08-14 00:00:00,33.610,24.5425,16.26,96.200,58.685,21.750,1.15759,0.000,22.580,3.89046,0.000,248,209,487,493,2.75
HU004,2020-08-15 00:00:00,31.910,23.6804,16.09,76.510,50.9537,24.260,1.17602,0.000,23.460,6.08225,0.000,37,5,374,1021,3.83333
HU004,2020-08-16 00:00:00,32.000,23.7021,15.48,74.000,49.3321,24.040,1.1613,0.000,25.330,5.14246,0.000,92,12,320,1017,3.83333
HU004,2020-08-17 00:00:00,33.610,25.345,17.2,86.000,57.2546,29.530,1.1356,0.000,23.070,4.89517,0.000,132,52,300,955,3.875
HU004,2020-08-18 00:00:00,37.400,28.4079,18.62,86.800,48.5575,22.250,1.12116,0.000,18.730,3.79113,0.000,165,58,198,1018,3.75
HU004,2020-08-19 00:00:00,37.540,28.5613,20.48,65.950,36.75,14.300,1.12921,0.000,20.850,4.05146,0.000,93,137,418,795,3.375
HU004,2020-08-20 00:00:00,35.610,25.6908,15.75,80.700,45.6042,11.140,1.16227,0.000,23.430,5.11454,0.000,71,147,554,665,3.33333
HU004,2020-08-21 00:00:00,35.240,25.8317,17.4,94.300,66.3121,33.690,1.11379,0.000,20.780,4.08304,0.000,191,168,442,638,3.04167
HU004,2020-08-22 00:00:00,37.360,28.6762,20.68,69.190,41.7771,15.160,1.0979,0.000,23.140,3.62504,0.000,54,26,305,1057,3.79167
HU004,2020-08-23 00:00:00,39.660,29.2346,17.57,48.570,23.515,9.530,1.13137,0.000,20.850,3.77517,0.000,108,52,163,1113,3.75
HU004,2020-08-24 00:00:00,35.370,26.8025,16.49,70.940,46.9183,29.970,1.0837,0.000,19.510,4.87471,0.000,164,262,432,574,3
HU004,2020-08-25 00:00:00,37.930,28.0208,19.09,84.300,56.5521,25.300,1.05857,0.000,19.690,3.08179,0.000,98,156,430,756,3.54167
HU004,2020-08-26 00:00:00,39.550,28.6088,18.25,89.100,49.7475,16.310,1.05562,0.000,16.970,3.52983,0.000,296,318,406,421,2.54167
HU004,2020-08-27 00:00:00,39.450,30.5542,20.45,48.760,31.7671,15.480,1.04953,0.000,21.770,4.18837,0.000,114,130,337,858,3.70833
HU004,2020-08-28 00:00:00,34.900,27.1513,19.5,84.100,47.7108,20.320,1.04097,0.000,21.240,6.50604,0.000,49,0,109,1273,4
HU004,2020-08-29 00:00:00,30.530,22.6217,14.56,70.380,38.0379,15.430,0.99148,0.000,23.070,5.22817,0.000,127,8,46,1252,4
HU004,2020-08-30 00:00:00,32.810,25.1163,19.02,38.420,26.8137,14.090,1.02978,0.000,30.450,5.68842,0.000,588,261,194,394,2.125
HU004,2020-08-31 00:00:00,33.880,24.5671,14.33,75.200,42.7287,15.910,1.05054,0.000,23.320,5.38283,0.000,714,277,147,302,1.79167
HU004,2020-09-01 00:00:00,32.570,23.3467,16.72,79.820,49.6471,17.230,0.861087,0.000,22.440,4.00067,0.000,76,202,639,517,2.95833
HU004,2020-09-02 00:00:00,32.510,22.5392,14.23,100.000,60.2304,24.790,0.949855,0.000,18.800,4.297,0.000,271,406,389,374,2.54167
HU004,2020-09-03 00:00:00,35.410,26.4112,16.8,62.720,39.48,16.560,1.01727,0.000,30.060,6.61787,0.000,774,356,104,209,1.66667
HU004,2020-09-04 00:00:00,36.150,26.7025,20.78,74.760,42.2358,15.150,1.03094,0.000,21.940,6.00021,0.000,744,223,208,262,1.83333
HU004,2020-09-05 00:00:00,35.780,26.2638,18.14,84.600,52.6342,19.310,0.997888,0.000,22.470,4.28988,0.000,455,298,211,472,2.5
HU004,2020-09-06 00:00:00,35.340,25.7504,18.28,84.700,58.1375,27.140,0.980272,0.000,19.620,4.56158,0.000,259,223,427,528,3
HU004,2020-09-07 00:00:00,35.070,25.44,18.28,82.500,58.2671,29.500,0.972157,0.000,20.960,4.32375,0.000,35,50,506,847,3.625
HU004,2020-09-08 00:00:00,33.210,24.9108,17.97,93.100,66.6117,33.430,0.932897,0.000,24.520,5.03346,0.000,338,354,526,219,2.33333
HU004,2020-09-09 00:00:00,33.580,25.5183,19.9,86.700,60.3271,31.600,0.96111,0.000,21.910,4.185,0.000,358,161,357,560,2.75
HU004,2020-09-10 00:00:00,35.340,25.5358,17.6,96.200,56.6921,22.620,0.957231,0.000,23.960,3.45662,0.000,217,207,403,608,3.125
HU004,2020-09-11 00:00:00,35.070,26.0975,17.7,89.200,48.9883,21.460,0.868041,0.000,19.930,4.00788,0.000,179,404,313,540,2.83333
HU004,2020-09-12 00:00:00,35.680,26.9258,18.72,62.200,41.9975,17.940,0.798091,0.000,20.820,4.75533,0.000,517,260,250,413,2.45833
HU004,2020-09-13 00:00:00,33.860,25.8304,21.01,88.400,54.0454,27.090,0.834211,0.000,26.110,5.105,0.000,232,208,417,579,2.95833
HU004,2020-09-14 00:00:00,30.930,24.3792,19.63,88.200,71.2529,46.760,0.862824,0.000,28.290,6.21121,0.000,75,168,671,521,3.29167
HU004,2020-09-15 00:00:00,30.860,23.0679,16.76,96.900,72.1279,44.050,0.829766,0.000,18.770,3.75742,0.000,184,337,396,522,2.83333
HU004,2020-09-16 00:00:00,28.900,22.3525,16.59,89.200,74.2025,54.750,0.54385,0.800,17.780,4.3255,0.000,107,439,501,393,2.79167
HU004,2020-09-17 00:00:00,27.660,22.1421,18.55,97.900,82.635,54.710,0.496282,0.800,26.570,8.08392,0.000,185,639,596,18,2.20833
HU004,2020-09-18 00:00:00,23.880,20.1646,17.43,100.000,90.6838,77.290,0.495259,10.600,37.960,10.4827,0.670,170,311,950,8,2.54167
HU004,2020-09-19 00:00:00,26.440,20.4037,16.76,100.000,84.8546,57.130,0.768947,0.600,20.710,4.31333,0.000,125,401,685,229,2.70833
HU004,2020-09-20 00:00:00,27.890,20.5554,14.39,100.000,80.2763,44.920,0.726812,0.000,15.210,3.18004,0.000,171,123,337,810,3.41667
HU004,2020-09-21 00:00:00,30.560,22.7533,17.6,94.000,67.0125,31.660,0.797521,0.000,18.280,3.05287,0.000,72,60,354,950,3.66667
HU004,2020-09-22 00:00:00,29.540,22.2229,14.9,84.400,61.9246,34.580,0.777269,0.000,23.500,3.55262,0.000,139,115,506,677,3.25
HU004,2020-09-23 00:00:00,28.090,21.8858,17.47,93.800,74.9446,54.130,0.725544,0.000,28.680,4.08758,0.000,45,1,391,1000,3.75
HU004,2020-09-24 00:00:00,30.760,23.5908,18.18,95.800,69.7225,37.370,0.657437,0.000,17.180,2.87054,0.000,304,67,117,953,3.375
HU004,2020-09-25 00:00:00,27.890,21.3371,15.24,89.600,53.3371,26.390,0.855469,0.000,15.980,4.69821,0.000,94,0,42,1301,4
HU004,2020-09-26 00:00:00,29.510,20.6133,12.44,74.870,45.8521,23.070,0.863433,0.000,16.650,4.12846,0.000,241,54,73,1069,3.5
HU004,2020-09-27 00:00:00,29.240,20.8808,14.33,89.000,63.1833,30.360,0.85748,0.000,17.040,4.12629,0.000,190,123,262,869,3.625
HU004,2020-09-28 00:00:00,29.810,21.8425,14.12,90.800,53.17,24.540,0.82581,0.000,19.690,3.93258,0.000,570,311,108,451,2.375
HU004,2020-09-29 00:00:00,32.510,23.6167,14.02,68.260,39.9471,19.170,0.833762,0.000,18.280,3.99067,0.000,489,244,285,420,2.5
HU004,2020-09-30 00:00:00,20.720,18.38,17,87.000,66.162,46.360,0,0.000,5.751,1.3584,0.000,28,100,47,125,2.8
HU004,2020-10-01 00:00:00,28.230,20.2296,12.68,94.400,67.8912,40.770,0.79279,0.000,24.700,5.39317,0.000,44,0,219,1171,3.875
HU004,2020-10-02 00:00:00,22.730,17.7504,12.1,95.400,77.0092,57.100,0.478839,3.200,34.330,8.88462,0.000,19,0,562,857,3.54167
HU004,2020-10-03 00:00:00,22.860,15.2287,8.92,92.800,67.7367,33.000,0.832554,0.000,23.920,4.79308,0.000,47,65,192,1133,3.79167
HU004,2020-10-04 00:00:00,23.410,16.3842,8.79,95.000,71.1154,49.490,0.73982,0.000,20.920,4.27438,0.000,39,88,324,986,3.66667
HU004,2020-10-05 00:00:00,25.900,17.9221,9.97,88.300,58.4321,31.480,0.776228,0.000,16.550,4.22046,0.000,163,1,42,1228,4
HU004,2020-10-06 00:00:00,29.510,20.605,11.96,85.300,60.2042,36.110,0.775679,0.000,15.240,3.25,0.000,393,193,228,628,2.79167
HU004,2020-10-07 00:00:00,32.810,23.8304,16.49,77.270,51.6921,24.100,0.79142,0.000,22.050,4.36046,0.000,606,382,121,333,2.08333
HU004,2020-10-08 00:00:00,32.430,24.0121,16.79,68.400,41.8775,23.050,0.724982,0.000,16.580,3.85746,0.000,557,199,245,436,2.33333
HU004,2020-10-09 00:00:00,31.240,22.5787,14.94,65.410,47.3675,26.960,0.679674,0.000,12.590,3.22912,0.000,286,177,300,678,2.91667
HU004,2020-10-10 00:00:00,28.700,20.7971,13.35,94.300,67.3,40.800,0.739975,0.000,16.830,2.90421,0.000,228,174,389,650,3
HU004,2020-10-11 00:00:00,28.700,19.6112,12.78,100.000,77.8529,36.260,0.654336,0.200,18.060,3.58871,0.000,573,514,60,289,2.04167
HU004,2020-10-12 00:00:00,26.340,20.1042,15.16,34.910,27.1129,16.290,0.789988,0.000,36.800,10.9271,0.000,999,239,30,169,1.625
HU004,2020-10-13 00:00:00,28.560,19.7546,10.91,52.990,32.0938,15.820,0.765699,0.000,15.770,2.98079,0.000,396,137,287,620,2.66667
HU004,2020-10-14 00:00:00,23.910,17.0908,10.71,85.000,53.7629,24.990,0.745803,0.000,18.730,5.83146,0.000,72,1,69,1297,4
HU004,2020-10-15 00:00:00,23.270,15.6325,7.984,75.630,53.42,25.970,0.754395,0.000,22.160,3.98575,0.000,113,113,506,707,3.5
HU004,2020-10-16 00:00:00,24.180,15.5667,6.22,85.900,55.3925,26.170,0.723465,0.000,16.550,3.73279,0.000,470,231,219,517,2.54167
HU004,2020-10-17 00:00:00,23.680,14.9786,6.263,94.100,67.0296,32.700,0.708002,0.000,17.150,2.92479,0.000,214,273,400,554,3.04167
HU004,2020-10-18 00:00:00,26.210,17.6962,9.06,73.610,50.9654,29.720,0.694353,0.000,23.210,4.806,0.000,582,464,141,249,1.91667
HU004,2020-10-19 00:00:00,27.320,19.8983,14.53,79.000,46.8767,27.340,0.553381,0.000,34.150,12.546,0.000,577,456,398,7,1.875
HU004,2020-10-20 00:00:00,23.510,19.4629,16.28,100.000,78.39,56.480,0.161782,23.000,56.660,20.1313,2.928,0,1038,401,1,2.20833
HU004,2020-10-21 00:00:00,22.090,17.9858,15.54,100.000,90.6175,65.580,0.529463,29.400,28.580,7.57154,0.000,5,341,981,113,2.83333
HU004,2020-10-22 00:00:00,21.540,17.1033,13.86,100.000,90.7821,62.830,0.487366,17.400,22.510,5.40104,0.000,93,527,623,197,2.58333
HU004,2020-10-23 00:00:00,21.710,15.6746,10.51,100.000,86.8592,58.580,0.60087,0.000,16.580,2.459,0.000,243,351,413,431,2.79167
HU004,2020-10-24 00:00:00,21.000,15.1458,10.71,100.000,89.9112,66.920,0.540477,0.200,11.040,2.24604,0.000,193,458,340,451,2.625
HU004,2020-10-25 00:00:00,20.940,15.0621,9.09,100.000,89.815,61.710,0.443552,2.200,28.400,6.86208,0.000,82,149,750,459,3.125
HU004,2020-10-26 00:00:00,18.880,14.3379,10.41,100.000,77.5367,46.820,0.62239,0.000,17.360,4.47387,0.000,65,0,30,1338,4
HU004,2020-10-27 00:00:00,20.200,13.4523,7.177,94.700,71.1908,43.480,0.574911,0.000,12.770,2.40362,0.000,167,250,290,726,3.20833
HU004,2020-10-28 00:00:00,22.900,15.6279,8.83,95.800,75.4862,51.440,0.547703,0.000,14.640,1.90996,0.000,479,320,204,434,2.20833
HU004,2020-10-29 00:00:00,25.840,18.9892,12.17,99.800,68.9454,38.660,0.633422,0.000,25.400,4.34092,0.000,872,107,52,410,1.875
HU004,2020-10-30 00:00:00,26.580,19.8733,15.72,68.510,56.2921,37.430,0.577667,0.000,22.930,4.59021,0.000,988,172,14,260,1.54167
HU004,2020-10-31 00:00:00,26.780,18.3396,11.22,91.600,68.5088,39.390,0.598282,0.000,13.300,1.89133,0.000,317,299,138,686,3
HU004,2020-11-01 00:00:00,27.150,19.1762,12.3,91.900,70.0846,39.830,0.556856,0.000,13.440,2.30117,0.000,272,165,169,831,3.375
HU004,2020-11-02 00:00:00,28.220,19.6487,12.95,92.400,69.6933,34.580,0.589856,0.000,12.980,2.29354,0.000,365,137,150,787,3.125
HU004,2020-11-03 00:00:00,19.330,16.8975,13.55,100.000,96.6125,89.100,0.135338,1.800,10.480,1.88417,0.000,268,171,159,839,3.33333
HU004,2020-11-04 00:00:00,17.300,15.3413,11.83,100.000,97.9375,91.600,0.136606,16.200,36.370,4.13479,0.000,399,285,478,276,2.41667
HU004,2020-11-05 00:00:00,19.860,16.0042,13.28,100.000,92.1146,73.130,0.410793,18.400,32.740,11.3172,0.000,720,718,0,2,1.45833
HU004,2020-11-06 00:00:00,21.150,16.9396,13.45,99.000,82.8683,73.690,0.233638,5.000,30.020,7.89392,0.000,562,444,324,108,1.66667
HU004,2020-11-07 00:00:00,20.640,15.6788,11.66,100.000,88.7725,65.620,0.490819,5.600,22.050,5.83617,0.000,434,433,536,35,2.08333
HU004,2020-11-08 00:00:00,21.220,16,12.98,100.000,91.3392,69.330,0.482644,0.200,19.620,5.73013,0.000,563,558,310,8,1.79167
HU004,2020-11-09 00:00:00,21.170,16.3379,12.91,100.000,89.3012,59.350,0.487846,6.400,12.950,2.34683,0.000,272,346,111,711,2.91667
HU004,2020-11-10 00:00:00,20.770,15.9258,12.03,99.700,78.3467,56.080,0.558147,0.000,23.000,4.44246,0.000,1042,69,33,296,1.375
HU004,2020-11-11 00:00:00,21.050,16.3471,12.81,90.100,75.9938,58.780,0.505854,0.000,20.570,6.02183,0.000,1305,37,0,93,1
HU004,2020-11-12 00:00:00,21.070,16.1612,13.41,88.600,76.555,56.040,0.491378,0.000,27.410,7.08758,0.000,1257,90,0,91,1
HU004,2020-11-13 00:00:00,21.080,16.4496,13.05,100.000,84.3775,71.650,0.301847,0.800,16.970,6.2795,0.000,793,514,126,4,1.5
HU004,2020-11-14 00:00:00,20.640,17.5404,15.75,100.000,97.7417,86.500,0.292883,8.400,18.450,5.49267,0.000,70,822,530,18,2.33333
HU004,2020-11-15 00:00:00,23.810,18.9,15.14,100.000,87.3658,64.560,0.460096,0.000,18.030,5.59617,0.000,554,588,201,96,1.75
HU004,2020-11-16 00:00:00,21.580,16.9304,12.71,100.000,95.5,82.800,0.493903,0.200,14.500,2.40875,0.000,318,511,360,251,2.41667
HU004,2020-11-17 00:00:00,22.730,16.7925,13.21,100.000,92.5438,68.720,0.477512,0.200,14.290,2.43412,0.000,507,587,174,171,1.875
HU004,2020-11-18 00:00:00,23.710,17.9508,12.84,98.600,83.3942,56.230,0.481335,0.000,19.120,4.71988,0.000,937,232,46,225,1.58333
HU004,2020-11-19 00:00:00,24.420,17.8842,13.52,93.700,72.3,39.990,0.482618,0.000,30.980,5.661,0.000,860,293,101,183,1.70833
HU004,2020-11-20 00:00:00,23.000,17.1096,11.46,96.600,68.3792,38.100,0.505936,0.000,28.790,6.291,0.000,1084,217,8,129,1.25
HU004,2020-11-21 00:00:00,21.210,15.7483,10.78,80.300,64.1875,44.100,0.491216,0.000,24.630,5.77346,0.000,1184,158,11,86,1.25
HU004,2020-11-22 00:00:00,19.450,14.6004,11.49,88.400,71.355,51.160,0.492955,0.000,24.410,6.48471,0.000,1223,104,22,90,1.04167
HU004,2020-11-23 00:00:00,18.680,13.1383,7.44,92.500,68.8063,47.900,0.494822,0.000,19.930,3.99996,0.000,1121,213,51,52,1.16667
HU004,2020-11-24 00:00:00,16.990,12.9688,9.6,85.900,74.6508,65.580,0.266576,0.000,17.250,4.89863,0.000,1131,153,29,124,1.45833
HU004,2020-11-25 00:00:00,13.950,11.6721,8.08,100.000,98.1042,89.100,0.0987444,31.000,30.520,8.02075,0.000,247,906,83,205,2.20833
HU004,2020-11-26 00:00:00,12.870,10.8167,9.36,100.000,97.675,88.500,0.154689,9.400,30.760,11.577,0.423,167,1243,28,0,1.95833
HU004,2020-11-27 00:00:00,14.930,11.1779,9.19,99.200,88.3108,71.540,0.301734,0.000,18.840,4.99217,0.000,633,166,106,535,2.41667
HU004,2020-11-28 00:00:00,17.060,12.1111,6.424,100.000,92.4521,67.770,0.391127,0.600,16.190,4.1465,0.000,120,471,300,548,2.875
HU004,2020-11-29 00:00:00,16.220,13.6117,11.12,100.000,98.0708,87.400,0.138854,2.800,31.010,7.64283,0.000,496,860,39,43,1.66667
HU004,2020-11-30 00:00:00,18.850,14.8317,12.47,96.000,82.1233,64.620,0.403311,0.000,25.610,7.72117,0.000,1358,34,0,45,1
HU004,2020-12-01 00:00:00,19.920,14.5446,10.34,95.500,82.1462,63.390,0.448275,0.000,16.690,3.04229,0.000,736,197,133,373,2
HU004,2020-12-02 00:00:00,18.850,12.8235,7.238,100.000,87.1813,59.130,0.450576,0.200,9.420,2.11792,0.000,419,200,495,325,2.41667
HU004,2020-12-03 00:00:00,16.650,11.8467,8.28,92.800,67.1933,46.460,0.434584,0.000,27.170,8.21171,0.000,731,120,117,471,2.20833
HU004,2020-12-04 00:00:00,13.420,9.93279,5.653,95.400,88.4488,73.370,0.202831,1.000,25.370,7.49613,0.000,14,0,371,1053,3.83333
HU004,2020-12-05 00:00:00,12.740,7.24008,3.424,99.500,82.5783,56.220,0.460446,0.000,19.260,4.56313,0.000,18,10,243,1164,3.95833
HU004,2020-12-06 00:00:00,13.320,8.31175,3.691,100.000,87.43,67.040,0.314455,0.000,18.310,4.24725,0.000,53,155,120,1110,3.70833
HU004,2020-12-07 00:00:00,16.830,11.9275,6.767,100.000,87.6758,62.280,0.254891,1.400,23.000,5.30783,0.000,60,85,359,933,3.58333
HU004,2020-12-08 00:00:00,16.720,12.7457,7.204,93.400,83.0542,66.720,0.279619,0.000,27.410,7.29604,0.000,19,0,366,1052,3.75
HU004,2020-12-09 00:00:00,12.940,9.00483,4.468,100.000,94.0463,78.010,0.219857,1.600,11.920,2.51012,0.000,116,208,230,883,3.45833
HU004,2020-12-10 00:00:00,17.640,14.0833,10.41,100.000,99.3125,96.000,0.138438,2.400,18.490,5.49821,0.000,1,0,816,619,3.375
HU004,2020-12-11 00:00:00,19.420,16.6796,15.55,100.000,92.9237,78.470,0.220217,0.000,20.320,7.81567,1.411,1,0,480,957,3.79167
HU004,2020-12-12 00:00:00,20.270,16.8008,14.87,99.900,92.7333,76.990,0.28762,0.000,18.170,5.73817,0.000,7,0,254,1176,3.95833
HU004,2020-12-13 00:00:00,16.720,15.4775,13.42,100.000,91.6083,80.500,0.149903,0.000,13.620,2.53337,0.000,690,88,99,558,2.375
HU004,2020-12-14 00:00:00,18.310,14.5079,12.03,100.000,96.4746,79.390,0.223635,2.000,17.850,4.06583,0.000,62,220,596,558,3.33333
HU004,2020-12-15 00:00:00,17.160,12.4004,7.442,100.000,89.1117,68.120,0.381505,0.200,14.540,2.30029,0.000,252,387,391,409,2.75
HU004,2020-12-16 00:00:00,14.510,11.8467,9.93,100.000,95.1875,88.000,0.125427,6.400,29.210,5.44633,0.000,104,1014,286,35,2.16667
HU004,2020-12-17 00:00:00,16.620,12.4625,9.29,100.000,92.375,74.710,0.305501,0.200,12.700,1.81567,0.000,677,219,71,470,2.20833
HU004,2020-12-18 00:00:00,16.720,11.3333,7.713,100.000,94.0154,77.110,0.369098,0.000,14.180,2.19762,0.000,565,489,241,142,1.79167
HU004,2020-12-19 00:00:00,13.520,11.6883,9.8,100.000,99.9,98.300,0.116729,4.800,15.590,5.84729,0.000,617,745,11,64,1.625
HU004,2020-12-20 00:00:00,17.150,12.1083,8.52,100.000,87.5158,59.180,0.390548,0.200,11.470,2.21787,0.000,257,161,150,873,3.25
HU004,2020-12-21 00:00:00,17.430,12.6379,7.708,94.100,80.9283,61.620,0.412477,0.000,16.020,3.41325,0.000,1231,77,7,125,1
HU004,2020-12-22 00:00:00,18.310,13.4588,10.21,95.700,79.78,65.080,0.422797,0.000,23.570,3.52167,0.000,806,332,152,146,1.58333
HU004,2020-12-23 00:00:00,16.220,12.8708,10.38,100.000,91.9375,87.200,0.170959,0.000,10.800,2.91262,0.000,828,464,21,127,1.625
HU004,2020-12-24 00:00:00,17.800,11.8529,8.28,100.000,90.5238,68.690,0.330238,0.000,10.480,2.00725,0.000,192,107,188,950,3.625
HU004,2020-12-25 00:00:00,16.420,11.8617,7.882,96.600,76.25,48.680,0.394015,0.000,35.880,9.29383,0.000,1278,45,23,92,1.125
HU004,2020-12-26 00:00:00,11.900,8.04787,4.264,64.530,46.0071,33.140,0.464093,0.000,40.610,14.8302,0.000,1397,36,0,6,1
HU004,2020-12-27 00:00:00,13.480,7.65146,3.932,85.700,64.6338,48.070,0.454335,0.000,15.280,3.53025,0.000,646,70,205,518,2.08333
HU004,2020-12-28 00:00:00,14.630,10.6236,5.043,91.300,79.1621,62.830,0.246294,0.400,25.720,7.14792,0.000,29,19,517,869,3.66667
HU004,2020-12-29 00:00:00,14.360,7.75054,3.525,100.000,85.4471,57.090,0.416824,0.200,20.990,4.17404,0.000,19,0,140,1280,4
HU004,2020-12-30 00:00:00,13.750,7.323,1.295,96.600,74.2804,42.300,0.445176,0.000,13.510,3.10854,0.000,327,181,130,803,2.95833
HU004,2020-12-31 00:00:00,13.950,7.16,1.668,100.000,87.6454,63.160,0.403946,0.800,16.090,2.18071,0.000,77,265,396,702,3.20833
HU004,2021-01-01 00:00:00,12.640,8.12588,3.928,100.000,86.0563,57.160,0.372821,0.200,18.870,6.52729,0.000,16,0,86,1338,4
HU004,2021-01-02 00:00:00,12.160,5.59129,0.521,100.000,82.3846,50.640,0.459603,0.200,12.840,3.71646,0.000,66,75,156,1142,3.875
HU004,2021-01-03 00:00:00,12.300,5.71129,-0.32,100.000,75.9488,44.660,0.459803,0.000,14.920,2.55896,0.000,127,197,212,902,3.45833
