cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
CO005,2016-07-13 00:00:00,37.740,28.9729,19.7,37.370,22.035,10.740,1.29975,0.000,10.160,2.25083,0.000,549,337,342,188,3
CO005,2016-07-14 00:00:00,35.800,28.6804,22.5,74.500,50.3825,30.280,1.23279,0.000,8.860,2.99042,0.000,815,248,44,314,4
CO005,2016-07-15 00:00:00,35.540,28.2025,21.22,67.380,42.8175,22.770,1.2462,0.000,10.480,3.605,0.000,761,174,56,429,4
CO005,2016-07-16 00:00:00,35.730,27.1967,20.56,70.700,47.4487,25.920,1.24187,0.000,11.940,3.70042,0.000,822,190,56,350,4
CO005,2016-07-17 00:00:00,36.600,27.6033,19.9,64.820,42.6496,20.430,1.22436,0.000,10.810,3.67,0.000,717,227,94,381,4
CO005,2016-07-18 00:00:00,36.470,28.0346,19.3,71.200,42.885,18.720,1.24202,0.000,12.910,3.7325,0.000,678,164,80,500,4
CO005,2016-07-19 00:00:00,40.620,30.0804,22.83,51.070,35.6688,16.790,0.798144,0.200,12.100,3.85958,0.000,500,166,105,651,4
CO005,2016-07-20 00:00:00,37.090,30.5467,25.09,54.290,34.4817,24.600,0.808794,0.200,13.400,3.88,0.000,621,490,55,254,4
CO005,2016-07-21 00:00:00,38.540,29.7325,20.75,69.970,37.6833,13.180,1.22894,0.000,12.910,3.28958,0.000,574,698,67,79,2
CO005,2016-07-22 00:00:00,36.870,27.3154,18.36,59.200,38.0529,16.560,1.2602,0.000,10.480,3.2425,0.000,462,676,220,59,3
CO005,2016-07-23 00:00:00,38.070,28.455,19.03,75.400,44.9508,19.280,1.22694,0.000,7.890,2.17792,0.000,469,369,268,317,4
CO005,2016-07-24 00:00:00,37.600,29.2558,22.5,69.660,43.9717,20.670,1.21163,0.000,9.190,3.5325,0.000,793,175,60,395,4
CO005,2016-07-25 00:00:00,38.940,30.0404,22.03,52.060,32.7587,18.200,1.22253,0.000,9.350,3.14375,0.000,733,174,68,446,4
CO005,2016-07-26 00:00:00,39.750,31.2587,23.17,42.260,28.9413,15.670,1.22126,0.000,9.670,3.18167,0.000,674,253,62,431,4
CO005,2016-07-27 00:00:00,37.940,29.7671,21.56,54.710,35.0846,20.570,1.20445,0.000,11.130,3.77333,0.000,598,694,82,43,3
CO005,2016-07-28 00:00:00,38.940,29.71,20.16,78.100,40.7717,15.890,1.21222,0.000,10.480,2.54375,0.000,535,390,259,237,4
CO005,2016-07-29 00:00:00,39.340,30.3925,22.1,69.250,40.2233,17.000,1.10736,0.000,12.590,3.50792,0.000,516,354,144,403,4
CO005,2016-07-30 00:00:00,34.410,26.905,21.42,80.800,51.5792,23.060,1.13123,0.000,12.260,4.23,0.000,645,679,37,59,2
CO005,2016-07-31 00:00:00,37.000,28.1988,20.49,73.700,43.0342,14.580,1.10882,0.000,10.160,2.97292,0.000,570,616,99,132,4
CO005,2016-08-01 00:00:00,39.140,29.6438,19.7,62.290,34.3208,12.220,1.25732,0.000,9.190,2.36,0.000,505,541,184,190,4
CO005,2016-08-02 00:00:00,38.940,30.1275,21.02,77.900,41.8867,18.610,1.19284,0.000,8.860,2.7275,0.000,493,450,161,314,4
CO005,2016-08-03 00:00:00,38.000,29.5433,21.76,74.700,45.1071,18.830,1.20618,0.000,11.130,3.31792,0.000,661,632,57,77,2
CO005,2016-08-04 00:00:00,38.880,29.8696,20.62,67.780,37.2558,13.700,1.21733,0.000,9.830,3.18458,0.000,404,781,173,60,4
CO005,2016-08-05 00:00:00,38.940,30.275,21.36,56.350,37.3567,20.230,1.19479,0.000,9.350,2.59542,0.000,553,352,338,179,4
CO005,2016-08-06 00:00:00,37.340,29.8012,24.23,72.200,49.4996,30.490,1.15636,0.000,9.510,3.57792,0.000,815,232,65,315,4
CO005,2016-08-07 00:00:00,36.130,28.7717,22.36,61.470,43.3908,28.170,1.18332,0.000,11.450,3.86708,0.000,863,220,27,312,4
CO005,2016-08-08 00:00:00,39.010,28.1821,19.69,68.200,42.34,14.150,1.21052,0.000,13.070,3.47542,0.000,662,176,162,416,4
CO005,2016-08-09 00:00:00,38.470,29.2512,21.09,44.640,29.4279,14.520,1.18511,0.000,12.590,3.21208,0.000,608,297,98,422,4
CO005,2016-08-10 00:00:00,33.140,27.1521,21.42,63.960,40.1383,29.290,1.08569,0.000,11.290,3.87875,0.000,826,267,81,243,4
CO005,2016-08-11 00:00:00,35.800,27.3225,20.89,77.100,51.0933,23.940,1.14575,0.000,10.160,3.10417,0.000,540,186,186,503,4
CO005,2016-08-12 00:00:00,34.610,26.865,20.62,73.800,50.0021,28.960,1.16472,0.000,11.290,3.5025,0.000,744,174,113,390,4
CO005,2016-08-13 00:00:00,35.600,26.79,19.23,75.100,49.2854,22.990,1.16298,0.000,9.350,3.30167,0.000,653,257,109,400,4
CO005,2016-08-14 00:00:00,34.680,26.7525,19.9,77.300,51.8392,26.120,1.09993,0.000,10.160,3.77583,0.000,709,161,71,483,4
CO005,2016-08-15 00:00:00,34.620,27.5608,21.36,72.500,49.1642,25.880,0.833073,0.000,11.780,3.53958,0.000,684,292,45,398,4
CO005,2016-08-16 00:00:00,36.400,28.6217,20.15,84.900,47.1362,24.560,1.0803,1.800,13.720,3.6925,0.000,441,499,213,268,4
CO005,2016-08-17 00:00:00,35.870,27.8446,19.16,73.700,42.6475,17.890,1.12364,0.000,8.860,2.905,0.000,459,672,223,71,3
CO005,2016-08-18 00:00:00,37.000,28.6454,21.22,66.510,41.5842,22.300,1.14588,0.000,11.290,3.23125,0.000,611,573,124,110,3
CO005,2016-08-19 00:00:00,36.600,27.9121,19.16,62.170,39.11,19.520,1.14709,0.000,11.940,3.4275,0.000,493,706,142,76,3
CO005,2016-08-20 00:00:00,36.600,28.2563,20.82,66.030,43.4937,21.990,1.13467,0.000,10.970,2.88333,0.000,377,620,316,108,3
CO005,2016-08-21 00:00:00,36.930,27.915,18.96,64.290,41.2471,24.710,1.13446,0.000,9.350,2.45208,0.000,519,185,251,468,4
CO005,2016-08-22 00:00:00,35.730,28.6313,23.03,80.200,55.9646,34.190,1.10138,0.000,10.320,3.28,0.000,800,220,51,354,4
CO005,2016-08-23 00:00:00,37.270,28.5562,21.22,74.100,47.4942,22.690,1.12634,0.000,9.190,3.44792,0.000,733,196,67,431,4
CO005,2016-08-24 00:00:00,36.200,27.5821,20.55,75.600,49.6296,23.200,1.13772,0.000,9.670,3.43333,0.000,788,180,38,411,4
CO005,2016-08-25 00:00:00,36.340,27.1367,19.95,70.800,44.91,20.370,1.07077,0.000,10.810,3.52833,0.000,646,126,78,570,4
CO005,2016-08-26 00:00:00,37.410,28.2129,20.28,63.200,43.4396,24.510,0.961605,0.000,10.480,3.41417,0.000,598,163,83,572,4
CO005,2016-08-27 00:00:00,38.610,30.1863,22.9,57.540,37.6971,20.880,1.00063,0.000,9.020,2.7175,0.000,574,165,93,586,4
CO005,2016-08-28 00:00:00,38.340,30.1758,23.37,56.860,37.0329,15.630,1.01479,0.000,12.100,2.96,0.000,594,616,89,119,4
CO005,2016-08-29 00:00:00,38.740,29.0708,19.9,61.480,36.4725,15.120,1.09064,0.000,10.160,2.8675,0.000,497,563,265,94,3
CO005,2016-08-30 00:00:00,35.550,27.8375,21.16,42.860,29.7092,17.140,1.08724,0.000,12.750,3.81792,0.000,535,697,161,27,3
CO005,2016-08-31 00:00:00,33.540,25.2842,17.82,65.520,44.6921,20.490,1.06046,0.000,8.050,2.54708,0.000,459,673,251,35,3
CO005,2016-09-01 00:00:00,34.660,27.2112,20.76,74.700,50.645,32.210,1.07402,0.000,8.700,2.78458,0.000,538,322,188,370,4
CO005,2016-09-02 00:00:00,36.800,28.3517,21.29,73.100,47.67,27.210,1.04303,0.000,8.540,2.465,0.000,511,230,236,441,4
CO005,2016-09-03 00:00:00,39.750,30.0058,21.42,67.560,38.7304,17.290,0.940104,0.000,9.020,2.53208,0.000,398,212,223,587,4
CO005,2016-09-04 00:00:00,41.410,32.0342,23.84,42.640,25.34,12.800,1.03204,0.000,8.380,2.49458,0.000,502,237,197,487,4
CO005,2016-09-05 00:00:00,43.670,33.835,24.77,29.110,19.0892,11.260,1.0349,0.000,7.570,2.07417,0.000,299,197,468,458,4
CO005,2016-09-06 00:00:00,44.470,34.1975,25.96,35.120,23.0679,10.290,1.01478,0.000,7.890,2.45083,0.000,300,419,372,334,4
CO005,2016-09-07 00:00:00,40.080,30.6438,24.11,48.290,32.14,16.670,1.00194,0.000,12.260,3.66958,0.000,510,766,121,24,3
CO005,2016-09-08 00:00:00,34.420,25.9508,17.96,85.900,53.0229,22.570,1.01312,0.000,12.430,3.91125,0.000,608,719,71,24,2
CO005,2016-09-09 00:00:00,32.750,25.1604,18.49,73.900,41.2587,10.000,1.04157,0.000,11.620,3.80625,0.000,566,771,21,66,4
CO005,2016-09-10 00:00:00,35.270,25.2763,16.28,74.100,43.2508,13.750,1.0516,0.000,9.350,2.24625,0.000,304,482,418,220,4
CO005,2016-09-11 00:00:00,36.140,26.8975,18.76,61.740,39.745,20.290,1.0226,0.000,7.890,2.37125,0.000,521,330,285,287,4
CO005,2016-09-12 00:00:00,35.550,27.1192,20.03,79.500,53.6838,22.950,0.99329,0.000,13.070,3.955,0.000,594,354,90,383,4
CO005,2016-09-13 00:00:00,24.680,20.7475,16.75,92.600,76.0942,54.490,0.50237,3.400,14.370,4.97583,0.000,705,624,40,53,2
CO005,2016-09-14 00:00:00,23.690,17.3858,12.22,90.900,62.17,34.730,0.794613,0.000,10.480,2.36625,0.000,274,763,348,38,3
CO005,2016-09-15 00:00:00,25.210,18.1675,11.02,89.400,56.7683,31.340,0.971503,0.000,9.350,2.27208,0.000,203,752,430,41,3
CO005,2016-09-16 00:00:00,29.090,21.1562,12.95,78.700,47.2504,23.860,1.03289,0.000,10.000,2.41458,0.000,57,239,512,614,4
CO005,2016-09-17 00:00:00,33.210,24.8279,17.69,48.060,31.8275,17.230,1.03389,0.000,10.810,2.27083,0.000,157,157,576,525,4
CO005,2016-09-18 00:00:00,33.010,25.2538,18.36,42.100,28.9104,17.340,1.01945,0.000,9.830,2.59167,0.000,93,142,511,677,4
CO005,2016-09-19 00:00:00,31.150,23.5258,17.62,69.810,38.6921,22.830,0.82678,0.000,10.160,3.32542,0.000,400,399,223,398,4
CO005,2016-09-20 00:00:00,30.540,23.2133,17.49,83.600,56.1437,27.250,0.925758,0.000,13.560,4.33458,0.000,672,693,24,31,2
CO005,2016-09-21 00:00:00,32.150,23.3371,15.42,68.080,42.8588,21.560,0.997348,0.000,10.970,2.70958,0.000,292,435,448,243,4
CO005,2016-09-22 00:00:00,28.540,21.0954,15.81,88.400,63.3033,36.190,0.902475,0.000,11.780,3.69,0.000,580,768,54,25,2
CO005,2016-09-23 00:00:00,31.020,21.7104,14.35,88.900,59.2137,30.370,0.932808,0.000,11.290,1.82458,0.000,274,517,439,195,4
CO005,2016-09-24 00:00:00,32.270,23.9908,17.09,62.220,43.9338,24.080,0.957361,0.000,6.750,1.93792,0.000,536,349,217,317,4
CO005,2016-09-25 00:00:00,31.350,24.0525,17.42,70.500,46.6475,26.850,0.843846,0.000,7.730,1.64917,0.000,404,345,376,295,4
CO005,2016-09-26 00:00:00,33.070,25.7429,18.83,55.120,35.8725,19.260,0.903537,0.000,7.890,1.645,0.000,413,348,295,362,4
CO005,2016-09-27 00:00:00,34.080,25.86,18.56,63.310,40.98,18.580,0.936478,0.000,8.540,2.2475,0.000,397,168,246,606,4
CO005,2016-09-28 00:00:00,31.690,23.7,18.49,67.780,52.2271,29.070,0.792743,0.000,10.970,2.75542,0.000,442,95,170,710,4
CO005,2016-09-29 00:00:00,30.950,23.715,17.62,58.300,41.0133,27.100,0.832484,0.000,11.130,3.55458,0.000,163,127,400,730,4
CO005,2016-09-30 00:00:00,30.620,23.0892,16.69,60.010,41.2092,22.690,0.921459,0.000,9.350,2.24958,0.000,321,148,445,504,4
CO005,2016-10-01 00:00:00,30.540,23.0942,16.42,71.900,47.8338,24.810,0.914862,0.000,7.400,2.455,0.000,575,513,76,249,4
CO005,2016-10-02 00:00:00,29.620,22.3117,15.74,79.200,53.7483,28.590,0.890511,0.000,9.670,2.13417,0.000,478,643,222,72,3
CO005,2016-10-03 00:00:00,32.750,23.685,16.35,56.360,38.9392,21.660,0.898924,0.000,9.350,2.53292,0.000,479,206,321,416,4
CO005,2016-10-04 00:00:00,32.880,24.7437,17.69,66.420,40.4571,22.680,0.855288,0.000,7.730,2.21125,0.000,339,288,264,527,4
CO005,2016-10-05 00:00:00,31.820,23.8062,17.42,74.800,50.9575,28.010,0.848895,0.000,10.810,2.32042,0.000,610,195,211,405,4
CO005,2016-10-06 00:00:00,30.890,22.8762,16.35,84.900,56.5763,29.990,0.855712,0.000,8.700,2.23625,0.000,566,517,107,233,4
CO005,2016-10-07 00:00:00,30.690,22.5571,15.69,81.400,52.5775,21.740,0.809277,0.000,7.730,1.90083,0.000,455,584,317,61,3
CO005,2016-10-08 00:00:00,31.360,22.5837,16.09,62.170,42.7929,19.640,0.712335,0.000,7.240,2.2225,0.000,381,526,236,282,4
CO005,2016-10-09 00:00:00,28.220,19.9279,13.68,65.470,49.4404,25.910,0.848052,0.000,11.940,3.10875,0.000,461,675,243,43,4
CO005,2016-10-10 00:00:00,26.890,18.8754,11.89,87.300,60.8212,32.450,0.848943,0.000,9.510,2.275,0.000,325,814,170,115,4
CO005,2016-10-11 00:00:00,24.620,17.5538,12.81,89.800,69.5129,39.410,0.641189,0.000,11.940,3.51458,0.000,693,658,27,41,2
CO005,2016-10-12 00:00:00,16.490,15.1458,13.41,93.700,87.025,73.000,0.086166,13.200,13.070,2.98708,0.000,790,314,37,272,4
CO005,2016-10-13 00:00:00,20.290,15.5612,13.28,94.400,84.1396,58.910,0.475305,17.200,10.810,3.95708,0.000,765,626,17,20,2
CO005,2016-10-14 00:00:00,21.090,15.6071,12.68,93.100,79.9746,57.490,0.481242,0.200,7.570,2.87708,0.000,750,614,16,46,2
CO005,2016-10-15 00:00:00,23.900,16.21,11.08,88.000,68.58,40.550,0.814342,0.000,7.890,1.68,0.000,90,109,825,401,4
CO005,2016-10-16 00:00:00,26.020,18.6687,13.28,77.400,63.1662,42.370,0.720958,0.000,8.380,1.63958,0.000,174,202,560,480,4
CO005,2016-10-17 00:00:00,25.760,19.1008,13.62,90.600,67.2746,42.340,0.720877,0.000,8.050,1.49417,0.000,372,303,515,229,4
CO005,2016-10-18 00:00:00,27.020,21.1417,16.29,73.800,58.9379,39.330,0.608985,0.000,6.590,1.45833,0.000,93,21,654,655,4
CO005,2016-10-19 00:00:00,26.820,21.5,17.82,81.400,66.5567,46.300,0.523537,0.000,6.910,1.75417,0.000,169,175,127,945,4
CO005,2016-10-20 00:00:00,26.550,20.6129,16.75,84.700,69.9079,48.790,0.564013,0.000,6.430,1.56083,0.000,607,396,183,233,4
CO005,2016-10-21 00:00:00,24.630,18.9133,14.22,91.800,75.87,55.180,0.510158,0.000,6.590,1.51375,0.000,293,518,295,322,4
CO005,2016-10-22 00:00:00,20.170,16.9746,15.36,92.900,88.0708,78.300,0.163495,2.200,8.700,1.95458,0.000,514,339,256,304,4
CO005,2016-10-23 00:00:00,16.960,14.9521,12.94,94.600,92.8625,85.500,0.0928395,40.000,14.370,3.29625,0.000,734,344,118,224,4
CO005,2016-10-24 00:00:00,19.570,15.4104,11.94,94.500,86.9917,73.500,0.33,12.200,9.830,3.22125,0.000,22,60,444,897,4
CO005,2016-10-25 00:00:00,23.630,18.9892,15.69,84.500,77.7592,63.150,0.466444,0.000,7.400,2.18292,0.000,12,33,533,848,4
CO005,2016-10-26 00:00:00,29.960,21.7942,16.62,90.300,73.3088,40.950,0.62612,0.000,7.570,1.76542,0.000,75,96,563,685,4
CO005,2016-10-27 00:00:00,28.830,21.8279,17.76,85.200,70.2133,48.940,0.575343,0.000,7.080,2.1375,0.000,265,84,318,756,4
CO005,2016-10-28 00:00:00,26.550,20.6183,17.03,86.200,72.1137,51.900,0.616959,0.000,8.380,2.21375,0.000,375,125,200,721,4
CO005,2016-10-29 00:00:00,25.090,19.2162,14.69,85.000,67.0138,45.390,0.696368,0.000,10.160,2.20833,0.000,329,164,291,636,4
CO005,2016-10-30 00:00:00,21.440,14.4233,11.22,89.500,78.9333,55.410,0.485631,0.000,5.620,1.6825,0.000,15,5,276,419,4
CO005,2016-11-17 00:00:00,19.900,12.1538,6.27,71.300,54.3433,30.460,0.641425,0.000,6.270,2.044,0.000,31,37,853,502,4
CO005,2016-11-18 00:00:00,20.100,12.7746,7.21,76.100,60.7058,35.760,0.592656,0.000,6.100,1.63,0.000,211,361,490,361,4
CO005,2016-11-19 00:00:00,18.560,12.4004,8.21,85.500,72.2796,54.790,0.595495,0.000,7.400,1.81947,0.000,259,483,438,242,4
CO005,2016-11-20 00:00:00,15.030,11.4329,7.95,93.600,86.8542,79.400,0.0740895,3.600,14.050,3.38542,0.000,969,278,15,155,2
CO005,2016-11-21 00:00:00,15.560,13.5425,10.68,94.500,94.0375,92.700,0.0794955,23.000,18.910,5.73458,0.000,845,501,25,47,2
CO005,2016-11-22 00:00:00,13.160,10.8917,9.35,94.600,91.5167,83.800,0.157804,1.600,5.780,1.36304,0.000,187,307,487,435,4
CO005,2016-11-23 00:00:00,13.410,9.5625,6.6,93.300,83.5821,65.080,0.468832,0.000,11.290,2.90091,0.000,458,627,273,59,3
CO005,2016-11-24 00:00:00,12.750,7.79083,4.26,90.000,78.4871,60.260,0.528948,0.000,12.100,2.53792,0.000,596,566,190,70,3
CO005,2016-11-25 00:00:00,14.420,9.52,6.2,94.100,84.4008,68.110,0.178287,17.600,12.430,2.76958,0.000,435,97,72,799,4
CO005,2016-11-26 00:00:00,14.360,10.9887,9.28,94.400,91.1875,77.700,0.154818,15.200,9.510,2.76917,0.000,352,36,110,907,4
CO005,2016-11-27 00:00:00,13.360,10.375,8.68,94.100,88.425,75.100,0.16091,0.800,8.540,1.90261,0.000,138,81,360,838,4
CO005,2016-11-28 00:00:00,13.550,10.1254,8.55,92.900,88.2542,74.700,0.275298,0.000,7.080,1.89095,0.000,419,566,293,142,4
CO005,2016-11-29 00:00:00,17.170,10.6121,6.8,94.100,84.6562,65.940,0.49743,0.200,7.570,2.11143,0.000,17,59,776,572,4
CO005,2016-11-30 00:00:00,14.440,9.78667,9.09,86.600,79.2083,72.200,0.220533,0.000,5.290,2.04167,0.000,1,6,300,401,4
CO005,2016-12-07 00:00:00,17.830,13.0179,9.76,84.700,76.3979,63.770,0.504339,0.000,7.730,2.33625,0.000,90,31,410,888,4
CO005,2016-12-08 00:00:00,17.160,12.0133,8.21,86.600,73.3812,54.400,0.52998,0.000,8.540,2.52917,0.000,22,41,597,766,4
CO005,2016-12-09 00:00:00,18.700,12.6817,7.61,85.600,73.445,57.220,0.530011,0.000,9.670,2.46458,0.000,117,144,505,657,4
CO005,2016-12-10 00:00:00,18.630,13.0758,9.76,87.500,77.3688,61.370,0.50641,0.000,8.050,2.2735,0.000,10,14,636,768,4
CO005,2016-12-11 00:00:00,17.360,12.0437,8.48,91.000,79.9754,61.990,0.525273,0.000,7.080,1.92045,0.000,7,55,673,691,4
CO005,2016-12-12 00:00:00,17.770,11.2,7.48,91.700,80.5396,56.880,0.525946,0.200,5.940,2.17313,0.000,11,36,855,528,4
CO005,2016-12-13 00:00:00,17.100,10.8292,7.08,92.800,82.2321,60.440,0.488552,0.000,5.780,1.711,0.000,115,87,576,644,4
CO005,2016-12-14 00:00:00,13.890,10.2654,8.01,93.900,84.2458,72.300,0.139599,14.600,13.240,2.11625,0.000,267,131,139,867,4
CO005,2016-12-15 00:00:00,8.680,7.98636,7.67,94.400,94.3182,94.000,0.0527204,2.200,6.590,2.38091,0.000,255,331,22,43,2
CO005,2016-12-01 00:00:00,17.630,12.9442,11.08,94.200,82.7496,67.290,0.267687,2.800,7.080,1.85833,0.000,135,127,329,825,4
CO005,2016-12-02 00:00:00,18.030,13.375,10.55,94.200,84.6233,68.460,0.457185,0.000,6.910,1.91917,0.000,90,35,317,977,4
CO005,2016-12-03 00:00:00,16.360,12.9904,10.88,94.300,89.55,79.100,0.169031,9.200,7.240,1.96652,0.000,113,51,232,1022,4
CO005,2016-12-04 00:00:00,17.110,13.3108,11.62,94.700,89.3375,71.000,0.26473,6.600,7.240,2.24348,0.000,75,21,253,1072,4
CO005,2016-12-05 00:00:00,19.770,14.2229,11.08,92.600,80.6967,59.120,0.450138,1.800,7.240,2.18913,0.000,22,94,684,620,4
CO005,2016-12-06 00:00:00,16.170,12.8425,10.56,92.500,85.875,76.800,0.99729,0.000,7.240,3.175,0.000,2,7,81,145,4
CO005,2017-01-01 00:00:00,14.030,8.12583,3.86,81.800,72.3804,55.910,0.53163,0.000,7.080,2.42083,0.000,21,10,444,946,4
CO005,2017-01-02 00:00:00,15.440,8.57625,3.72,84.400,71.7683,49.910,0.502073,0.000,8.700,3.04333,0.000,35,4,292,1089,4
CO005,2017-01-03 00:00:00,15.900,10.7896,6.13,75.800,65.0175,45.580,0.338316,0.000,7.080,2.02048,0.000,51,12,538,815,4
CO005,2017-01-04 00:00:00,17.430,12.0804,7.35,87.400,74.5254,61.590,0.453989,0.000,6.910,1.85529,0.000,35,85,932,368,4
CO005,2017-01-05 00:00:00,15.890,11.1875,7.28,90.200,77.5271,58.190,0.545433,0.000,11.780,3.03917,0.000,10,76,947,386,4
CO005,2017-01-06 00:00:00,16.360,9.975,5.6,85.000,73.5938,55.230,0.554566,0.000,8.700,2.93818,0.000,78,108,515,727,4
CO005,2017-01-07 00:00:00,15.170,10.1392,6.27,83.200,72.675,53.380,0.555878,0.000,7.570,2.33333,0.000,7,38,692,690,4
CO005,2017-01-08 00:00:00,15.510,8.71292,4.13,88.000,71.7133,48.520,0.568712,0.000,7.080,2.12913,0.000,37,38,724,623,4
CO005,2017-01-09 00:00:00,16.030,8.58,2.25,82.700,63.3196,38.930,0.587514,0.000,9.350,2.45,0.000,6,28,891,505,4
CO005,2017-01-10 00:00:00,13.430,7.73583,3.07,82.300,70.0842,53.760,0.44353,0.000,7.080,1.716,0.000,228,279,566,349,4
CO005,2017-01-11 00:00:00,16.970,10.2742,4.26,87.900,68.9471,46.250,0.560262,0.000,10.160,2.54565,0.000,39,78,673,619,4
CO005,2017-01-12 00:00:00,19.170,11.2667,6.34,83.000,70.3154,48.390,0.570532,0.000,6.270,1.55565,0.000,219,265,376,561,4
CO005,2017-01-13 00:00:00,14.300,8.71167,4.26,92.300,75.9771,51.690,0.466382,0.000,7.570,2.33762,0.000,219,550,556,92,4
CO005,2017-01-14 00:00:00,12.290,7.5875,3.52,82.500,57.6587,35.790,0.601129,0.000,15.020,4.075,0.000,39,63,533,775,4
CO005,2017-01-15 00:00:00,12.760,6.30875,1.05,69.200,55.1425,36.580,0.603336,0.000,9.190,2.76583,0.000,75,141,699,500,4
CO005,2017-01-16 00:00:00,14.830,8.09167,3.13,69.810,56.9925,39.190,0.605204,0.000,9.510,2.38174,0.000,15,30,842,541,4
CO005,2017-01-17 00:00:00,16.500,9.02,3.53,76.400,58.4508,27.860,0.60016,0.000,12.590,2.71773,0.000,165,363,675,217,4
CO005,2017-01-18 00:00:00,7.550,3.38708,-1.08,66.730,35.17,23.680,0.634196,0.000,13.560,5.68667,0.000,34,29,338,1017,4
CO005,2017-01-19 00:00:00,9.290,4.38708,3.05,90.100,66.0183,41.850,0.28281,2.600,13.560,3.79,0.000,34,45,535,797,4
CO005,2017-01-20 00:00:00,9.610,5.63042,3.06,85.300,76.4421,62.380,0.44714,0.000,6.590,1.55667,0.000,40,257,692,435,4
CO005,2017-01-21 00:00:00,12.750,6.14458,1.05,90.400,75.6142,54.310,0.540237,0.000,9.350,2.41091,0.000,24,205,920,274,4
CO005,2017-01-22 00:00:00,14.570,6.59042,0.85,91.500,73.2029,42.750,0.599009,0.000,9.510,2.63842,0.000,335,613,387,86,3
CO005,2017-01-23 00:00:00,13.630,6.77208,1.52,89.300,72.1937,46.260,0.601335,0.000,7.080,1.72556,0.000,83,253,823,264,4
CO005,2017-01-24 00:00:00,14.770,7.06875,1.72,87.100,68.4675,42.500,0.617824,0.000,7.080,1.8375,0.000,283,504,459,162,4
CO005,2017-01-25 00:00:00,14.230,7.06083,2.39,81.900,66.5521,39.590,0.639389,0.000,7.400,2.05864,0.000,338,550,261,274,4
CO005,2017-01-26 00:00:00,13.620,8.61125,3.79,84.600,71.695,53.170,0.320037,2.200,11.940,2.53043,0.000,441,51,93,822,4
CO005,2017-01-27 00:00:00,12.690,9.01333,6.13,94.200,84.3396,63.220,0.317524,13.800,16.800,5.99125,0.000,732,654,9,28,2
CO005,2017-01-28 00:00:00,13.900,7.65625,2.66,93.100,83.1646,63.400,0.556114,0.000,9.020,2.12364,0.000,634,580,77,121,2
CO005,2017-01-29 00:00:00,15.690,10.3917,6.4,92.200,78.5004,56.190,0.614959,0.000,7.400,1.9335,0.000,113,30,770,510,4
CO005,2017-01-30 00:00:00,19.110,11.1175,6.4,87.600,75.18,48.480,0.64067,0.000,6.590,1.9805,0.000,156,153,624,495,4
CO005,2017-01-31 00:00:00,21.110,12.2212,6.27,88.100,68.955,30.780,0.650331,0.000,8.700,2.13667,0.000,234,242,366,582,4
CO005,2017-02-01 00:00:00,16.170,11.2871,8.21,88.500,71.9537,60.990,0.376833,0.000,11.780,2.64455,0.000,381,569,203,262,4
CO005,2017-02-02 00:00:00,13.570,10.9346,8.22,94.000,90.9208,85.900,0.074574,5.000,14.860,3.47042,0.000,859,441,53,71,3
CO005,2017-02-03 00:00:00,16.370,12.5325,10.29,94.000,83.525,62.330,0.329244,0.400,15.020,5.4975,0.000,834,570,4,14,2
CO005,2017-02-04 00:00:00,15.840,12.9133,11.22,93.100,86.8417,68.200,0.206185,1.200,19.390,6.69542,0.000,814,588,7,16,2
CO005,2017-02-05 00:00:00,16.160,12.9421,9.09,94.200,74.3267,48.370,0.51818,4.200,19.230,6.74833,0.000,356,777,279,16,3
CO005,2017-02-06 00:00:00,17.040,10.0554,4.13,87.500,71.6608,49.710,0.688731,0.000,8.050,2.35091,0.000,466,676,188,88,4
CO005,2017-02-07 00:00:00,17.160,11.2379,6.14,87.700,73.2188,49.230,0.589958,0.000,7.890,1.9025,0.000,277,615,397,133,4
CO005,2017-02-08 00:00:00,14.900,9.78333,5.74,90.100,60.8263,32.170,0.73141,0.000,12.430,3.18875,0.000,14,260,685,464,4
CO005,2017-02-09 00:00:00,15.630,8.74792,1.99,75.600,56.4646,34.590,0.654519,0.000,10.000,3.50958,0.000,139,79,506,695,4
CO005,2017-02-10 00:00:00,9.150,7.545,6.27,93.700,84.2492,68.920,0.240416,3.200,7.730,2.88625,0.000,338,230,78,771,4
CO005,2017-02-11 00:00:00,13.440,8.82458,5.53,92.400,84.0458,71.900,0.244377,0.200,8.050,2.77458,0.000,8,14,463,939,4
CO005,2017-02-12 00:00:00,15.640,12.0687,9.29,87.900,74.3696,59.520,0.119234,4.400,12.590,3.63583,0.000,588,141,59,615,4
CO005,2017-02-13 00:00:00,16.370,11.6529,8.42,94.100,81.3162,61.520,0.488162,5.200,19.390,5.44182,0.000,809,508,47,54,2
CO005,2017-02-14 00:00:00,17.300,11.1021,7.15,89.800,75.8592,52.410,0.50943,0.000,5.780,1.79208,0.000,81,46,679,611,4
CO005,2017-02-15 00:00:00,18.570,12.165,6.81,82.100,65.7275,45.870,0.65798,0.000,7.570,2.69875,0.000,155,87,493,685,4
CO005,2017-02-16 00:00:00,16.830,11.3396,7.08,82.800,69.5804,53.290,0.495672,0.000,6.750,2.1519,0.000,224,69,530,591,4
